ymd,year,month,day,max_temp,min_temp,mean_temp,total_rain,total_snow,total_precip,snow_on_ground,max_gust_speed
2022-04-20,2022,4,20,11.2,2.6,6.9,1.4,0.0,1.4,0.0,55.0
2022-04-21,2022,4,21,11.8,0.6,6.2,0.0,0.0,0.0,0.0,43.0
2022-04-22,2022,4,22,14.7,3.4,9.1,11.4,0.0,11.4,0.0,47.0
2022-04-23,2022,4,23,8.3,-1.9,3.2,0.0,0.0,0.0,0.0,53.0
2022-04-24,2022,4,24,4.8,-1.7,1.6,0.0,0.0,0.0,0.0,81.0
2022-04-25,2022,4,25,15.4,1.7,8.6,0.0,0.0,0.0,0.0,44.0
2022-04-26,2022,4,26,12.3,4.6,8.5,0.0,0.0,0.0,0.0,36.0
2022-04-27,2022,4,27,8.3,4.9,6.6,9.7,0.0,9.7,0.0,46.0
2022-04-28,2022,4,28,6.2,3.0,4.6,0.5,0.0,0.5,0.0,37.0
2022-04-29,2022,4,29,6.7,2.9,4.8,8.1,0.0,8.1,0.0,36.0
2022-04-30,2022,4,30,6.6,0.1,3.4,1.0,0.0,1.0,0.0,52.0
2022-05-01,2022,5,1,6.7,0.0,3.4,0.0,0.0,0.0,0.0,52.0
2022-05-02,2022,5,2,12.7,-0.3,6.2,0.0,0.0,0.0,0.0,47.0
2022-05-03,2022,5,3,15.2,-1.0,7.1,0.0,0.0,0.0,0.0,35.0
2022-05-04,2022,5,4,13.3,2.1,7.7,1.1,0.0,1.1,0.0,36.0
2022-05-05,2022,5,5,12.2,1.8,7.0,8.6,0.0,8.6,0.0,31.0
2022-05-06,2022,5,6,11.0,1.3,6.2,0.0,0.0,0.0,0.0,53.0
2022-05-07,2022,5,7,10.8,-1.8,4.5,0.0,0.0,0.0,0.0,43.0
2022-05-08,2022,5,8,12.7,-3.1,4.8,0.0,0.0,0.0,0.0,34.0
2022-05-09,2022,5,9,17.1,-2.5,7.3,0.0,0.0,0.0,0.0,40.0
2022-05-10,2022,5,10,16.6,0.3,8.5,0.0,0.0,0.0,0.0,51.0
2022-05-11,2022,5,11,19.7,2.2,11.0,0.0,0.0,0.0,0.0,0.0
2022-05-12,2022,5,12,26.9,8.2,17.6,0.0,0.0,0.0,0.0,33.0
2022-05-13,2022,5,13,23.7,9.6,16.7,0.0,0.0,0.0,0.0,40.0
2022-05-14,2022,5,14,23.4,9.3,16.4,0.0,0.0,0.0,0.0,40.0
2022-05-15,2022,5,15,9.9,7.1,8.5,3.1,0.0,3.1,0.0,33.0
2022-05-16,2022,5,16,13.7,7.1,10.4,1.2,0.0,1.2,0.0,38.0
2022-05-17,2022,5,17,18.6,7.9,13.3,16.3,0.0,16.3,0.0,42.0
2022-05-18,2022,5,18,14.2,6.2,10.2,0.0,0.0,0.0,0.0,55.0
2022-05-19,2022,5,19,18.0,5.0,11.5,0.0,0.0,0.0,0.0,42.0
2022-05-20,2022,5,20,18.2,6.6,12.4,0.0,0.0,0.0,0.0,36.0
2022-05-21,2022,5,21,16.9,6.1,11.5,0.0,0.0,0.0,0.0,50.0
2022-05-22,2022,5,22,20.7,9.1,14.9,0.0,0.0,0.0,0.0,42.0
2022-05-23,2022,5,23,14.3,3.3,8.8,0.2,0.0,0.2,0.0,47.0
2022-05-24,2022,5,24,16.2,3.2,9.7,0.0,0.0,0.0,0.0,50.0
2022-05-25,2022,5,25,19.8,3.7,11.8,0.0,0.0,0.0,0.0,39.0
2022-05-26,2022,5,26,22.9,7.8,15.4,0.0,0.0,0.0,0.0,44.0
2022-05-27,2022,5,27,17.8,9.1,13.5,4.0,0.0,4.0,0.0,43.0
2022-05-28,2022,5,28,17.1,12.9,15.0,13.7,0.0,13.7,0.0,50.0
2022-05-29,2022,5,29,24.1,13.2,18.7,0.0,0.0,0.0,0.0,41.0
2022-05-30,2022,5,30,26.0,8.8,17.4,0.0,0.0,0.0,0.0,59.0
2022-05-31,2022,5,31,13.7,4.3,9.0,2.5,0.0,2.5,0.0,58.0
2022-06-01,2022,6,1,15.6,4.6,10.1,0.0,0.0,0.0,0.0,53.0
2022-06-03,2022,6,3,18.5,7.2,12.9,0.2,0.0,0.2,0.0,31.0
2022-06-04,2022,6,4,18.8,6.9,12.9,0.0,0.0,0.0,0.0,0.0
2022-06-05,2022,6,5,16.8,8.2,12.5,1.9,0.0,1.9,0.0,35.0
2022-06-06,2022,6,6,16.8,7.7,12.3,0.8,0.0,0.8,0.0,37.0
2022-06-07,2022,6,7,23.2,7.3,15.3,0.0,0.0,0.0,0.0,35.0
2022-06-08,2022,6,8,20.0,10.0,15.0,8.4,0.0,8.4,0.0,44.0
2022-06-09,2022,6,9,20.6,12.9,16.8,66.6,0.0,66.6,0.0,56.0
2022-06-10,2022,6,10,21.9,11.8,16.9,0.0,0.0,0.0,0.0,44.0
2022-06-11,2022,6,11,22.8,11.1,17.0,0.0,0.0,0.0,0.0,38.0
2022-06-12,2022,6,12,25.6,11.6,18.6,0.0,0.0,0.0,0.0,33.0
2022-06-13,2022,6,13,18.9,13.9,16.4,10.6,0.0,10.6,0.0,0.0
2022-06-14,2022,6,14,16.5,11.3,13.9,7.5,0.0,7.5,0.0,62.0
2022-06-15,2022,6,15,21.3,9.9,15.6,0.0,0.0,0.0,0.0,48.0
2022-06-16,2022,6,16,25.7,9.7,17.7,0.0,0.0,0.0,0.0,36.0
2022-06-17,2022,6,17,18.3,11.2,14.8,10.2,0.0,10.2,0.0,63.0
2022-06-18,2022,6,18,22.9,11.6,17.3,0.0,0.0,0.0,0.0,41.0
2022-06-19,2022,6,19,18.3,10.5,14.4,0.0,0.0,0.0,0.0,42.0
2022-06-20,2022,6,20,15.1,10.5,12.8,3.5,0.0,3.5,0.0,0.0
2022-06-21,2022,6,21,14.8,9.1,12.0,3.6,0.0,3.6,0.0,0.0
2022-06-22,2022,6,22,18.4,8.0,13.2,0.0,0.0,0.0,0.0,31.0
2022-06-23,2022,6,23,24.0,9.6,16.8,2.9,0.0,2.9,0.0,38.0
2022-06-24,2022,6,24,18.0,15.6,16.8,20.0,0.0,20.0,0.0,45.0
2022-06-25,2022,6,25,23.8,14.5,19.2,1.1,0.0,1.1,0.0,0.0
2022-06-27,2022,6,27,23.6,14.3,19.0,4.1,0.0,4.1,0.0,54.0
2022-06-28,2022,6,28,21.1,13.9,17.5,6.0,0.0,6.0,0.0,41.0
2022-06-29,2022,6,29,24.9,12.0,18.5,0.0,0.0,0.0,0.0,0.0
2022-06-30,2022,6,30,25.7,12.0,18.9,0.0,0.0,0.0,0.0,37.0
2022-07-01,2022,7,1,24.6,13.1,18.9,0.0,0.0,0.0,0.0,33.0
2022-07-02,2022,7,2,20.0,15.6,17.8,2.0,0.0,2.0,0.0,57.0
2022-07-03,2022,7,3,25.7,16.2,21.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,2022,7,4,22.5,13.6,18.1,0.0,0.0,0.0,0.0,46.0
2022-07-05,2022,7,5,25.7,13.2,19.5,0.4,0.0,0.4,0.0,44.0
2022-07-06,2022,7,6,17.3,11.6,14.5,32.0,0.0,32.0,0.0,60.0
2022-07-07,2022,7,7,22.7,11.1,16.9,0.0,0.0,0.0,0.0,39.0
2022-07-08,2022,7,8,23.5,12.6,18.1,0.0,0.0,0.0,0.0,40.0
2022-07-09,2022,7,9,22.9,13.1,18.0,0.0,0.0,0.0,0.0,36.0
2022-07-10,2022,7,10,22.8,11.9,17.4,0.0,0.0,0.0,0.0,42.0
2022-07-11,2022,7,11,24.3,10.8,17.6,0.0,0.0,0.0,0.0,43.0
2022-07-12,2022,7,12,23.1,10.4,16.8,0.0,0.0,0.0,0.0,53.0
2022-07-13,2022,7,13,27.5,16.0,21.8,0.0,0.0,0.0,0.0,47.0
2022-07-14,2022,7,14,26.7,14.3,20.5,0.0,0.0,0.0,0.0,34.0
2022-07-15,2022,7,15,23.7,14.1,18.9,0.0,0.0,0.0,0.0,35.0
2022-07-16,2022,7,16,27.1,15.7,21.4,0.0,0.0,0.0,0.0,37.0
2022-07-17,2022,7,17,25.1,15.0,20.1,0.0,0.0,0.0,0.0,44.0
2022-07-18,2022,7,18,28.8,14.8,21.8,0.7,0.0,0.7,0.0,42.0
2022-07-19,2022,7,19,22.4,17.2,19.8,21.8,0.0,21.8,0.0,51.0
2022-07-20,2022,7,20,26.4,17.1,21.8,0.0,0.0,0.0,0.0,61.0
2022-07-21,2022,7,21,29.4,15.9,22.7,0.0,0.0,0.0,0.0,37.0
2022-07-22,2022,7,22,29.8,18.3,24.1,0.0,0.0,0.0,0.0,42.0
2022-07-23,2022,7,23,30.6,17.6,24.1,0.0,0.0,0.0,0.0,37.0
2022-07-24,2022,7,24,30.8,16.6,23.7,0.0,0.0,0.0,0.0,39.0
2022-07-25,2022,7,25,29.1,17.8,23.5,0.0,0.0,0.0,0.0,45.0
2022-07-26,2022,7,26,27.7,16.0,21.9,0.4,0.0,0.4,0.0,38.0
2022-07-27,2022,7,27,27.7,14.8,21.3,0.0,0.0,0.0,0.0,37.0
2022-07-28,2022,7,28,29.0,15.3,22.2,0.0,0.0,0.0,0.0,50.0
2022-07-29,2022,7,29,20.6,14.4,17.5,2.2,0.0,2.2,0.0,45.0
2022-07-30,2022,7,30,22.0,16.0,19.0,2.9,0.0,2.9,0.0,0.0
2022-07-31,2022,7,31,27.2,16.8,22.0,0.0,0.0,0.0,0.0,39.0
2022-08-01,2022,8,1,25.2,16.4,20.8,0.0,0.0,0.0,0.0,40.0
2022-08-02,2022,8,2,24.6,16.3,20.5,0.4,0.0,0.4,0.0,44.0
2022-08-03,2022,8,3,28.6,16.7,22.7,0.0,0.0,0.0,0.0,0.0
2022-08-04,2022,8,4,29.1,15.6,22.4,0.0,0.0,0.0,0.0,35.0
2022-08-05,2022,8,5,29.9,16.0,23.0,0.0,0.0,0.0,0.0,39.0
2022-08-06,2022,8,6,29.3,18.5,23.9,0.0,0.0,0.0,0.0,0.0
2022-08-07,2022,8,7,31.8,19.2,25.5,0.0,0.0,0.0,0.0,44.0
2022-08-08,2022,8,8,24.1,17.2,20.7,2.4,0.0,2.4,0.0,39.0
2022-08-09,2022,8,9,21.6,14.8,18.2,4.5,0.0,4.5,0.0,40.0
2022-08-10,2022,8,10,20.9,14.2,17.6,0.3,0.0,0.3,0.0,33.0
2022-08-11,2022,8,11,24.0,15.9,20.0,0.3,0.0,0.3,0.0,0.0
2022-08-12,2022,8,12,24.7,16.5,20.6,3.3,0.0,3.3,0.0,0.0
2022-08-13,2022,8,13,27.4,14.8,21.1,2.5,0.0,2.5,0.0,0.0
2022-08-14,2022,8,14,24.0,15.5,19.8,17.7,0.0,17.7,0.0,40.0
2022-08-15,2022,8,15,24.6,14.4,19.5,0.0,0.0,0.0,0.0,0.0
2022-08-16,2022,8,16,25.3,14.8,20.1,0.0,0.0,0.0,0.0,42.0
2022-08-17,2022,8,17,21.5,16.3,18.9,12.8,0.0,12.8,0.0,46.0
2022-08-18,2022,8,18,21.6,16.0,18.8,0.6,0.0,0.6,0.0,39.0
2022-08-19,2022,8,19,23.6,15.9,19.8,0.0,0.0,0.0,0.0,46.0
2022-08-20,2022,8,20,28.7,16.3,22.5,0.0,0.0,0.0,0.0,37.0
2022-08-21,2022,8,21,29.7,16.8,23.3,0.0,0.0,0.0,0.0,0.0
2022-08-22,2022,8,22,25.3,17.1,21.2,0.0,0.0,0.0,0.0,35.0
2022-08-23,2022,8,23,26.0,16.9,21.5,24.3,0.0,24.3,0.0,45.0
2022-08-24,2022,8,24,25.4,19.6,22.5,0.0,0.0,0.0,0.0,32.0
2022-08-25,2022,8,25,26.7,17.1,21.9,0.0,0.0,0.0,0.0,0.0
2022-08-26,2022,8,26,25.9,16.2,21.1,0.0,0.0,0.0,0.0,32.0
2022-08-27,2022,8,27,23.9,14.2,19.1,0.0,0.0,0.0,0.0,35.0
2022-08-28,2022,8,28,24.2,12.0,18.1,0.0,0.0,0.0,0.0,0.0
2022-08-29,2022,8,29,25.9,16.4,21.2,1.3,0.0,1.3,0.0,0.0
2022-08-30,2022,8,30,25.2,16.9,21.1,0.0,0.0,0.0,0.0,37.0
2022-08-31,2022,8,31,24.4,19.9,22.2,5.7,0.0,5.7,0.0,55.0
2022-09-01,2022,9,1,26.4,15.7,21.1,0.0,0.0,0.0,0.0,33.0
2022-09-02,2022,9,2,21.6,11.7,16.7,0.0,0.0,0.0,0.0,39.0
2022-09-03,2022,9,3,23.8,9.4,16.6,0.0,0.0,0.0,0.0,0.0
2022-09-04,2022,9,4,24.8,11.7,18.3,0.0,0.0,0.0,0.0,0.0
2022-09-05,2022,9,5,21.9,13.1,17.5,0.0,0.0,0.0,0.0,0.0
2022-09-06,2022,9,6,21.6,10.6,16.1,0.0,0.0,0.0,0.0,0.0
2022-09-07,2022,9,7,23.0,9.6,16.3,0.0,0.0,0.0,0.0,0.0
2022-09-08,2022,9,8,24.2,12.4,18.3,0.2,0.0,0.2,0.0,0.0
2022-09-09,2022,9,9,23.0,11.3,17.2,0.0,0.0,0.0,0.0,0.0
2022-09-10,2022,9,10,22.8,10.4,16.6,0.0,0.0,0.0,0.0,48.0
2022-09-11,2022,9,11,25.3,12.8,19.1,0.0,0.0,0.0,0.0,46.0
2022-09-12,2022,9,12,26.7,13.6,20.2,0.0,0.0,0.0,0.0,0.0
2022-09-13,2022,9,13,26.2,13.9,20.1,0.0,0.0,0.0,0.0,0.0
2022-09-14,2022,9,14,26.4,15.9,21.2,1.9,0.0,1.9,0.0,55.0
2022-09-15,2022,9,15,17.4,10.3,13.9,0.0,0.0,0.0,0.0,58.0
2022-09-16,2022,9,16,16.2,8.5,12.4,0.0,0.0,0.0,0.0,62.0
2022-09-17,2022,9,17,18.4,8.1,13.3,0.0,0.0,0.0,0.0,56.0
2022-09-18,2022,9,18,14.3,7.4,10.9,2.6,0.0,2.6,0.0,34.0
2022-09-19,2022,9,19,18.6,6.0,12.3,0.2,0.0,0.2,0.0,0.0
2022-09-20,2022,9,20,14.9,9.3,12.1,16.2,0.0,16.2,0.0,51.0
2022-09-21,2022,9,21,21.5,14.9,18.2,0.0,0.0,0.0,0.0,0.0
2022-09-22,2022,9,22,20.0,14.4,17.2,6.9,0.0,6.9,0.0,64.0
2022-09-23,2022,9,23,15.8,9.4,12.6,65.1,0.0,65.1,0.0,110.0
2022-09-24,2022,9,24,11.6,7.7,9.7,13.3,0.0,13.3,0.0,125.0
2022-09-25,2022,9,25,19.4,8.5,14.0,0.0,0.0,0.0,0.0,47.0
2022-09-26,2022,9,26,18.5,13.2,15.9,35.1,0.0,35.1,0.0,42.0
2022-09-27,2022,9,27,17.9,14.8,16.4,9.0,0.0,9.0,0.0,37.0
2022-09-28,2022,9,28,17.8,11.9,14.9,0.0,0.0,0.0,0.0,0.0
2022-09-29,2022,9,29,19.7,8.4,14.1,0.0,0.0,0.0,0.0,31.0
2022-09-30,2022,9,30,17.4,7.0,12.2,0.0,0.0,0.0,0.0,33.0
2022-10-01,2022,10,1,19.2,6.9,13.1,0.0,0.0,0.0,0.0,0.0
2022-10-02,2022,10,2,11.4,1.6,6.5,0.0,0.0,0.0,0.0,48.0
2022-10-03,2022,10,3,13.6,0.1,6.9,0.0,0.0,0.0,0.0,42.0
2022-10-04,2022,10,4,16.2,4.3,10.3,0.0,0.0,0.0,0.0,0.0
2022-10-05,2022,10,5,17.1,6.8,12.0,0.6,0.0,0.6,0.0,36.0
2022-10-06,2022,10,6,14.5,12.4,13.5,17.8,0.0,17.8,0.0,31.0
2022-10-07,2022,10,7,17.1,11.8,14.5,0.4,0.0,0.4,0.0,0.0
2022-10-08,2022,10,8,16.8,3.9,10.4,0.5,0.0,0.5,0.0,41.0
2022-10-09,2022,10,9,13.7,2.8,8.3,0.0,0.0,0.0,0.0,45.0
2022-10-10,2022,10,10,11.9,1.8,6.9,0.0,0.0,0.0,0.0,42.0
2022-10-11,2022,10,11,14.4,4.8,9.6,0.0,0.0,0.0,0.0,31.0
2022-10-12,2022,10,12,17.4,4.3,10.9,0.0,0.0,0.0,0.0,32.0
2022-10-13,2022,10,13,18.7,6.3,12.5,0.0,0.0,0.0,0.0,32.0
2022-10-14,2022,10,14,19.7,10.0,14.9,0.0,0.0,0.0,0.0,53.0
2022-10-15,2022,10,15,16.7,14.4,15.6,0.3,0.0,0.3,0.0,49.0
2022-10-16,2022,10,16,20.3,10.7,15.5,1.9,0.0,1.9,0.0,0.0
2022-10-17,2022,10,17,19.4,9.7,14.6,0.0,0.0,0.0,0.0,0.0
2022-10-18,2022,10,18,19.8,11.2,15.5,0.0,0.0,0.0,0.0,53.0
2022-10-19,2022,10,19,19.0,9.7,14.4,43.1,0.0,43.1,0.0,60.0
2022-10-20,2022,10,20,14.1,7.0,10.6,1.2,0.0,1.2,0.0,36.0
2022-10-21,2022,10,21,15.6,6.6,11.1,0.0,0.0,0.0,0.0,43.0
2022-10-22,2022,10,22,17.5,6.4,12.0,0.2,0.0,0.2,0.0,34.0
2022-10-23,2022,10,23,18.5,6.5,12.5,0.0,0.0,0.0,0.0,0.0
2022-10-24,2022,10,24,18.3,9.1,13.7,1.9,0.0,1.9,0.0,34.0
2022-10-25,2022,10,25,19.1,14.4,16.8,0.2,0.0,0.2,0.0,0.0
2022-10-26,2022,10,26,18.9,13.7,16.3,44.2,0.0,44.2,0.0,54.0
2022-10-27,2022,10,27,21.9,6.1,14.0,0.8,0.0,0.8,0.0,51.0
2022-10-28,2022,10,28,10.5,1.9,6.2,0.0,0.0,0.0,0.0,41.0
2022-10-29,2022,10,29,13.4,0.6,7.0,0.0,0.0,0.0,0.0,0.0
2022-10-30,2022,10,30,16.2,3.6,9.9,0.0,0.0,0.0,0.0,35.0
2022-10-31,2022,10,31,16.9,4.7,10.8,0.0,0.0,0.0,0.0,0.0
2022-11-01,2022,11,1,15.0,9.4,12.2,1.3,0.0,1.3,0.0,35.0
2022-11-02,2022,11,2,14.2,2.7,8.5,0.0,0.0,0.0,0.0,51.0
2022-11-03,2022,11,3,12.4,1.0,6.7,0.0,0.0,0.0,0.0,34.0
2022-11-04,2022,11,4,18.8,4.9,11.9,0.0,0.0,0.0,0.0,37.0
2022-11-05,2022,11,5,20.9,10.6,15.8,0.0,0.0,0.0,0.0,45.0
2022-11-06,2022,11,6,21.5,13.0,17.3,0.0,0.0,0.0,0.0,49.0
2022-11-07,2022,11,7,18.4,8.6,13.5,0.7,0.0,0.7,0.0,49.0
2022-11-08,2022,11,8,8.8,1.9,5.4,0.0,0.0,0.0,0.0,76.0
2022-11-09,2022,11,9,6.1,0.5,3.3,0.0,0.0,0.0,0.0,54.0
2022-11-10,2022,11,10,15.2,0.9,8.1,0.0,0.0,0.0,0.0,53.0
2022-11-11,2022,11,11,18.3,9.4,13.9,0.2,0.0,0.2,0.0,32.0
2022-11-12,2022,11,12,18.1,4.8,11.5,35.8,0.0,35.8,0.0,80.0
2022-11-13,2022,11,13,9.7,3.0,6.4,8.2,0.0,8.2,0.0,38.0
2022-11-14,2022,11,14,12.3,0.5,6.4,0.0,0.0,0.0,0.0,69.0
2022-11-15,2022,11,15,4.0,-0.7,1.7,0.0,0.0,0.0,0.0,35.0
2022-11-16,2022,11,16,14.3,-1.7,6.3,22.3,0.0,22.3,0.0,66.0
2022-11-17,2022,11,17,11.0,-1.3,4.9,0.0,0.0,0.0,0.0,54.0
2022-11-18,2022,11,18,2.0,-2.9,-0.5,0.0,0.0,0.0,0.0,53.0
2022-11-19,2022,11,19,5.6,-3.7,1.0,0.8,0.0,0.8,0.0,36.0
2022-11-20,2022,11,20,6.2,-3.8,1.2,1.8,0.0,1.8,0.0,55.0
2022-11-21,2022,11,21,3.1,-5.0,-1.0,0.0,0.0,0.0,0.0,62.0
2022-11-22,2022,11,22,4.5,-2.3,1.1,0.7,0.0,0.7,0.0,60.0
2022-11-23,2022,11,23,3.5,-6.6,-1.6,0.0,0.0,0.0,0.0,51.0
2022-11-24,2022,11,24,0.4,-8.1,-3.9,0.0,0.0,0.0,0.0,48.0
2022-11-25,2022,11,25,8.0,-7.5,0.3,16.4,0.0,16.4,0.0,50.0
2022-11-26,2022,11,26,6.7,0.6,3.7,0.4,0.0,0.4,0.0,90.0
2022-11-27,2022,11,27,8.7,-1.5,3.6,1.2,0.0,1.2,0.0,53.0
2022-11-28,2022,11,28,12.9,-0.4,6.3,7.6,0.0,7.6,0.0,58.0
2022-11-29,2022,11,29,0.4,-6.6,-3.1,0.0,0.0,0.0,0.0,49.0
2022-11-30,2022,11,30,10.1,-7.2,1.5,1.1,0.0,1.1,0.0,75.0
2022-12-01,2022,12,1,12.3,-1.5,5.4,34.7,0.0,34.7,0.0,94.0
2022-12-02,2022,12,2,2.0,-3.6,-0.8,0.0,0.0,0.0,0.0,47.0
2022-12-03,2022,12,3,10.6,-4.8,2.9,14.2,0.0,14.2,0.0,66.0
2022-12-04,2022,12,4,11.1,-2.3,4.4,7.2,0.0,7.2,0.0,64.0
2022-12-05,2022,12,5,2.8,-5.2,-1.2,0.0,0.0,0.0,0.0,0.0
2022-12-06,2022,12,6,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,34.0
2022-12-07,2022,12,7,7.7,5.7,6.7,2.7,0.0,2.7,0.0,54.0
2022-12-08,2022,12,8,9.6,2.5,6.1,22.1,0.0,22.1,0.0,77.0
2022-12-09,2022,12,9,5.0,1.6,3.3,7.0,0.0,7.0,0.0,53.0
2022-12-10,2022,12,10,1.7,-5.0,-1.7,0.0,0.0,0.0,0.0,63.0
2022-12-11,2022,12,11,-4.1,-6.0,-5.1,0.0,0.0,0.0,0.0,49.0
2022-12-12,2022,12,12,-3.6,-6.1,-4.9,0.0,0.0,0.0,0.0,46.0
2022-12-13,2022,12,13,-1.9,-7.0,-4.5,0.0,0.0,0.0,0.0,77.0
2022-12-14,2022,12,14,-0.5,-7.4,-4.0,0.0,0.0,0.0,0.0,53.0
2022-12-15,2022,12,15,2.6,-0.5,1.1,0.0,0.0,0.0,0.0,59.0
2022-12-16,2022,12,16,2.2,0.6,1.4,0.0,0.0,0.0,0.0,42.0
2022-12-17,2022,12,17,3.6,0.1,1.9,14.0,0.4,14.4,0.0,64.0
2022-12-18,2022,12,18,2.9,0.1,1.5,0.9,0.2,1.1,0.0,0.0
2022-12-19,2022,12,19,1.9,-0.2,0.9,0.6,0.8,1.4,0.0,46.0
2022-12-20,2022,12,20,3.0,0.1,1.6,0.4,0.0,0.4,0.0,52.0
2022-12-21,2022,12,21,2.5,-1.3,0.6,0.0,0.0,0.0,0.0,0.0
2022-12-22,2022,12,22,1.1,-4.5,-1.7,0.0,0.0,0.0,0.0,32.0
2022-12-23,2022,12,23,13.7,-5.2,4.3,56.0,0.0,56.0,0.0,116.0
2022-12-24,2022,12,24,13.7,-0.3,6.7,0.8,0.0,0.8,0.0,72.0
2022-12-25,2022,12,25,0.2,-3.2,-1.5,0.0,0.0,0.0,0.0,58.0
2022-12-26,2022,12,26,0.9,-3.2,-1.2,0.0,0.0,0.0,0.0,51.0
2022-12-27,2022,12,27,1.7,-5.6,-2.0,0.0,0.0,0.0,0.0,40.0
2022-12-28,2022,12,28,-2.3,-9.2,-5.8,0.0,0.0,0.0,0.0,35.0
2022-12-29,2022,12,29,-1.5,-5.6,-3.6,0.0,0.0,0.0,0.0,0.0
2022-12-30,2022,12,30,8.0,-2.7,2.7,0.0,0.0,0.0,0.0,31.0
2022-12-31,2022,12,31,11.6,3.9,7.8,4.7,0.0,4.7,0.0,35.0
2023-01-01,2023,1,1,11.3,0.2,5.8,9.2,0.0,9.2,0.0,50.0
2023-01-02,2023,1,2,1.6,-1.6,0.0,0.0,0.0,0.0,0.0,34.0
2023-01-03,2023,1,3,5.2,-1.4,1.9,0.5,0.0,0.5,0.0,39.0
2023-01-04,2023,1,4,6.8,-1.5,2.7,3.0,0.0,3.0,0.0,34.0
2023-01-05,2023,1,5,-1.5,-3.3,-2.4,0.0,0.0,0.0,0.0,37.0
2023-01-06,2023,1,6,-0.6,-2.5,-1.6,0.0,0.4,0.4,0.0,35.0
2023-01-07,2023,1,7,0.7,-3.2,-1.3,0.0,3.2,3.2,3.0,0.0
2023-01-08,2023,1,8,-0.1,-9.9,-5.0,0.0,1.2,1.2,3.0,50.0
2023-01-09,2023,1,9,3.0,-6.7,-1.9,2.8,0.0,2.8,0.0,39.0
2023-01-10,2023,1,10,1.1,-8.3,-3.6,1.9,0.0,1.9,0.0,56.0
2023-01-11,2023,1,11,-4.6,-10.5,-7.6,0.0,0.0,0.0,0.0,0.0
2023-01-12,2023,1,12,-2.6,-11.3,-7.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,2023,1,13,12.1,-4.9,3.6,20.4,0.0,20.4,0.0,76.0
2023-01-14,2023,1,14,12.8,-1.8,5.5,36.6,0.0,36.6,0.0,60.0
2023-01-15,2023,1,15,0.8,-2.2,-0.7,7.5,0.0,7.5,0.0,63.0
2023-01-16,2023,1,16,7.5,0.8,4.2,15.1,0.0,15.1,0.0,39.0
2023-01-17,2023,1,17,7.2,0.6,3.9,1.0,0.0,1.0,0.0,32.0
2023-01-18,2023,1,18,6.4,-0.6,2.9,0.0,0.5,0.5,1.0,31.0
2023-01-19,2023,1,19,1.8,-2.4,-0.3,0.0,0.0,0.0,1.0,48.0
2023-01-20,2023,1,20,-0.9,-2.3,-1.6,0.0,17.1,7.9,6.0,45.0
2023-01-21,2023,1,21,-1.5,-8.2,-4.9,0.0,0.0,0.0,17.0,54.0
2023-01-22,2023,1,22,0.5,-8.7,-4.1,0.0,0.6,0.5,11.0,0.0
2023-01-23,2023,1,23,8.4,-1.2,3.6,38.3,0.6,38.9,9.0,55.0
2023-01-24,2023,1,24,-1.2,-3.9,-2.6,0.0,0.0,0.0,1.0,71.0
2023-01-25,2023,1,25,-2.2,-6.7,-4.5,0.0,0.0,0.0,0.0,31.0
2023-01-26,2023,1,26,11.5,-4.6,3.5,43.9,0.0,43.9,1.0,98.0
2023-01-27,2023,1,27,3.8,-5.7,-1.0,0.2,0.0,0.2,0.0,53.0
2023-01-28,2023,1,28,3.5,-6.9,-1.7,0.0,0.0,0.0,0.0,42.0
2023-01-29,2023,1,29,5.9,-2.6,1.7,2.3,0.0,2.3,0.0,43.0
2023-01-30,2023,1,30,6.5,-1.8,2.4,0.8,0.2,1.0,0.0,49.0
2023-01-31,2023,1,31,-1.5,-10.8,-6.2,0.0,11.6,11.6,0.0,39.0
2023-02-01,2023,2,1,-8.7,-16.3,-12.5,0.0,0.0,0.0,12.0,32.0
2023-02-02,2023,2,2,-0.6,-16.2,-8.4,0.0,0.0,0.0,9.0,35.0
2023-02-03,2023,2,3,1.1,-25.6,-12.3,0.0,0.2,0.2,8.0,69.0
2023-02-04,2023,2,4,-15.5,-26.0,-20.8,0.0,0.0,0.0,8.0,85.0
2023-02-05,2023,2,5,3.4,-16.1,-6.4,0.9,0.0,0.9,7.0,52.0
2023-02-06,2023,2,6,4.1,-5.0,-0.5,0.0,0.0,0.0,3.0,73.0
2023-02-07,2023,2,7,-1.5,-9.4,-5.5,0.0,0.0,0.0,1.0,71.0
2023-02-08,2023,2,8,3.2,-8.5,-2.7,0.0,0.0,0.0,1.0,56.0
2023-02-09,2023,2,9,-1.4,-7.8,-4.6,0.0,0.0,0.0,0.0,57.0
2023-02-10,2023,2,10,7.1,-5.0,1.1,3.5,2.0,5.5,2.0,49.0
2023-02-11,2023,2,11,2.6,-7.8,-2.6,0.0,0.0,0.0,0.0,63.0
2023-02-12,2023,2,12,4.7,-8.3,-1.8,0.0,0.0,0.0,0.0,53.0
2023-02-13,2023,2,13,0.1,-5.0,-2.5,0.0,9.0,9.0,0.0,48.0
2023-02-14,2023,2,14,-2.2,-9.9,-6.1,0.0,1.0,1.0,10.0,53.0
